record_id,status_type,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,published_at,publication_year,publication_month,publication_weekday,publication_weekday_number,publication_hour
4162,video,1,0,0,1,0,0,0,0,0,2018-02-22 07:14:00,2018,2,Thursday,3,7.233333333333333
4163,video,3,0,0,2,1,0,0,0,0,2018-02-22 04:44:00,2018,2,Thursday,3,4.733333333333333
4164,video,5,0,0,5,0,0,0,0,0,2018-02-20 07:33:00,2018,2,Tuesday,1,7.55
4165,video,4,0,0,4,0,0,0,0,0,2018-02-20 03:48:00,2018,2,Tuesday,1,3.8
4166,photo,1,1,1,1,0,0,0,0,0,2018-02-17 03:31:00,2018,2,Saturday,5,3.5166666666666666
4167,video,1,0,0,1,0,0,0,0,0,2018-02-11 07:29:00,2018,2,Sunday,6,7.483333333333333
4168,video,5,0,1,5,0,0,0,0,0,2018-02-08 07:25:00,2018,2,Thursday,3,7.416666666666667
4169,video,5,0,0,5,0,0,0,0,0,2018-02-08 06:40:00,2018,2,Thursday,3,6.666666666666667
4170,video,0,0,0,0,0,0,0,0,0,2018-02-06 07:36:00,2018,2,Tuesday,1,7.6
4171,video,4,0,1,4,0,0,0,0,0,2018-02-03 06:09:00,2018,2,Saturday,5,6.15
4172,video,3,0,0,3,0,0,0,0,0,2018-01-31 07:49:00,2018,1,Wednesday,2,7.816666666666666
4173,video,7,0,0,7,0,0,0,0,0,2018-01-30 08:00:00,2018,1,Tuesday,1,8.0
4174,video,4,0,0,4,0,0,0,0,0,2018-01-29 04:44:00,2018,1,Monday,0,4.733333333333333
4175,video,3,0,0,3,0,0,0,0,0,2018-01-26 07:25:00,2018,1,Friday,4,7.416666666666667
4176,video,1,0,1,1,0,0,0,0,0,2018-01-26 05:51:00,2018,1,Friday,4,5.85
4177,video,1,0,0,1,0,0,0,0,0,2018-01-25 05:11:00,2018,1,Thursday,3,5.183333333333334
4178,video,0,0,0,0,0,0,0,0,0,2018-01-25 03:59:00,2018,1,Thursday,3,3.9833333333333334
4179,video,1,0,0,1,0,0,0,0,0,2018-01-24 08:17:00,2018,1,Wednesday,2,8.283333333333333
4180,video,2,0,0,2,0,0,0,0,0,2018-01-24 07:12:00,2018,1,Wednesday,2,7.2
4181,video,4,0,0,4,0,0,0,0,0,2018-01-24 05:12:00,2018,1,Wednesday,2,5.2
4182,video,3,0,0,3,0,0,0,0,0,2018-01-23 09:27:00,2018,1,Tuesday,1,9.45
4183,video,3,0,0,3,0,0,0,0,0,2018-01-23 07:06:00,2018,1,Tuesday,1,7.1
4184,video,2,0,0,2,0,0,0,0,0,2018-01-23 06:40:00,2018,1,Tuesday,1,6.666666666666667
4185,video,3,0,0,3,0,0,0,0,0,2018-01-23 05:03:00,2018,1,Tuesday,1,5.05
4186,video,2,0,0,2,0,0,0,0,0,2018-01-22 09:00:00,2018,1,Monday,0,9.0
4187,video,1,0,0,1,0,0,0,0,0,2018-01-20 09:18:00,2018,1,Saturday,5,9.3
4188,video,1,0,0,1,0,0,0,0,0,2018-01-20 07:41:00,2018,1,Saturday,5,7.683333333333334
4189,video,2,0,0,2,0,0,0,0,0,2018-01-20 04:15:00,2018,1,Saturday,5,4.25
4190,video,11,0,0,10,1,0,0,0,0,2018-01-19 01:03:00,2018,1,Friday,4,1.05
4191,video,3,0,0,3,0,0,0,0,0,2018-01-18 07:23:00,2018,1,Thursday,3,7.383333333333334
4192,video,6,0,0,6,0,0,0,0,0,2018-01-15 07:37:00,2018,1,Monday,0,7.616666666666667
4193,video,1,0,0,1,0,0,0,0,0,2018-01-14 02:53:00,2018,1,Sunday,6,2.8833333333333333
4194,video,2,0,0,2,0,0,0,0,0,2018-01-13 07:07:00,2018,1,Saturday,5,7.116666666666666
4195,video,0,0,0,0,0,0,0,0,0,2018-01-12 08:21:00,2018,1,Friday,4,8.35
4196,video,2,0,0,2,0,0,0,0,0,2018-01-12 06:01:00,2018,1,Friday,4,6.016666666666667
4197,video,0,0,0,0,0,0,0,0,0,2018-01-10 08:10:00,2018,1,Wednesday,2,8.166666666666666
4198,video,1,0,0,1,0,0,0,0,0,2018-01-10 07:12:00,2018,1,Wednesday,2,7.2
4199,video,7,1,0,7,0,0,0,0,0,2018-01-09 05:46:00,2018,1,Tuesday,1,5.766666666666667
4200,video,0,0,0,0,0,0,0,0,0,2018-01-08 08:24:00,2018,1,Monday,0,8.4
4201,video,3,0,1,3,0,0,0,0,0,2018-01-08 07:14:00,2018,1,Monday,0,7.233333333333333
4202,video,1,0,0,1,0,0,0,0,0,2018-01-08 07:02:00,2018,1,Monday,0,7.033333333333333
4203,video,1,0,0,1,0,0,0,0,0,2018-01-07 08:42:00,2018,1,Sunday,6,8.7
4204,video,1,0,0,1,0,0,0,0,0,2018-01-07 08:27:00,2018,1,Sunday,6,8.45
4205,video,3,0,0,3,0,0,0,0,0,2018-01-07 08:00:00,2018,1,Sunday,6,8.0
4206,video,0,0,0,0,0,0,0,0,0,2018-01-06 09:06:00,2018,1,Saturday,5,9.1
4207,video,1,0,0,1,0,0,0,0,0,2018-01-06 07:16:00,2018,1,Saturday,5,7.266666666666667
4208,video,4,0,0,4,0,0,0,0,0,2018-01-06 06:24:00,2018,1,Saturday,5,6.4
4209,video,3,0,0,3,0,0,0,0,0,2018-01-05 08:06:00,2018,1,Friday,4,8.1
4210,video,2,0,0,2,0,0,0,0,0,2018-01-05 06:09:00,2018,1,Friday,4,6.15
4211,video,4,0,0,4,0,0,0,0,0,2018-01-04 07:10:00,2018,1,Thursday,3,7.166666666666667
4212,video,0,0,0,0,0,0,0,0,0,2018-01-03 03:54:00,2018,1,Wednesday,2,3.9
4213,video,5,0,0,4,1,0,0,0,0,2018-01-03 01:01:00,2018,1,Wednesday,2,1.0166666666666666
4214,photo,1,0,0,0,1,0,0,0,0,2017-12-30 20:47:00,2017,12,Saturday,5,20.783333333333335
4215,photo,1,1,0,0,1,0,0,0,0,2017-12-30 20:46:00,2017,12,Saturday,5,20.766666666666666
4216,video,9,0,0,9,0,0,0,0,0,2017-12-29 07:08:00,2017,12,Friday,4,7.133333333333334
4217,video,5,0,0,5,0,0,0,0,0,2017-12-29 05:46:00,2017,12,Friday,4,5.766666666666667
4218,video,3,0,0,3,0,0,0,0,0,2017-12-28 08:09:00,2017,12,Thursday,3,8.15
4219,video,7,0,0,7,0,0,0,0,0,2017-12-28 06:51:00,2017,12,Thursday,3,6.85
4220,video,2,0,0,2,0,0,0,0,0,2017-12-28 06:49:00,2017,12,Thursday,3,6.816666666666666
4221,video,4,0,0,4,0,0,0,0,0,2017-12-27 07:41:00,2017,12,Wednesday,2,7.683333333333334
4222,video,5,0,0,5,0,0,0,0,0,2017-12-27 05:27:00,2017,12,Wednesday,2,5.45
4223,video,3,0,0,3,0,0,0,0,0,2017-12-26 08:02:00,2017,12,Tuesday,1,8.033333333333333
4224,video,5,0,0,5,0,0,0,0,0,2017-12-26 07:12:00,2017,12,Tuesday,1,7.2
4225,video,8,0,0,8,0,0,0,0,0,2017-12-25 23:11:00,2017,12,Monday,0,23.183333333333334
4226,video,2,0,0,2,0,0,0,0,0,2017-12-25 04:56:00,2017,12,Monday,0,4.933333333333334
4227,video,3,0,0,3,0,0,0,0,0,2017-12-25 02:08:00,2017,12,Monday,0,2.1333333333333333
4228,video,2,0,0,2,0,0,0,0,0,2017-12-25 00:02:00,2017,12,Monday,0,0.03333333333333333
4229,video,4,0,0,4,0,0,0,0,0,2017-12-24 23:10:00,2017,12,Sunday,6,23.166666666666668
4230,video,3,0,0,3,0,0,0,0,0,2017-12-24 08:20:00,2017,12,Sunday,6,8.333333333333334
4231,video,5,0,0,4,1,0,0,0,0,2017-12-24 07:22:00,2017,12,Sunday,6,7.366666666666666
4232,video,6,0,0,6,0,0,0,0,0,2017-12-24 05:02:00,2017,12,Sunday,6,5.033333333333333
4233,video,3,0,0,3,0,0,0,0,0,2017-12-24 04:14:00,2017,12,Sunday,6,4.233333333333333
4234,video,1,0,0,1,0,0,0,0,0,2017-12-23 07:59:00,2017,12,Saturday,5,7.983333333333333
4235,video,5,0,0,5,0,0,0,0,0,2017-12-23 04:31:00,2017,12,Saturday,5,4.516666666666667
4236,video,4,0,0,4,0,0,0,0,0,2017-12-22 22:52:00,2017,12,Friday,4,22.866666666666667
4237,video,2,0,0,2,0,0,0,0,0,2017-12-19 08:26:00,2017,12,Tuesday,1,8.433333333333334
4238,video,0,0,0,0,0,0,0,0,0,2017-12-19 07:22:00,2017,12,Tuesday,1,7.366666666666666
4239,video,0,0,0,0,0,0,0,0,0,2017-12-18 08:05:00,2017,12,Monday,0,8.083333333333334
4240,video,7,0,0,7,0,0,0,0,0,2017-12-18 07:00:00,2017,12,Monday,0,7.0
4241,video,2,0,0,2,0,0,0,0,0,2017-12-18 05:55:00,2017,12,Monday,0,5.916666666666667
4242,video,9,0,0,9,0,0,0,0,0,2017-12-18 04:46:00,2017,12,Monday,0,4.766666666666667
4243,video,3,0,0,3,0,0,0,0,0,2017-12-17 08:28:00,2017,12,Sunday,6,8.466666666666667
4244,video,4,0,0,4,0,0,0,0,0,2017-12-17 07:32:00,2017,12,Sunday,6,7.533333333333333
4245,video,1,0,0,1,0,0,0,0,0,2017-12-17 05:19:00,2017,12,Sunday,6,5.316666666666666
4246,video,2,0,0,2,0,0,0,0,0,2017-12-17 04:15:00,2017,12,Sunday,6,4.25
4247,video,0,0,0,0,0,0,0,0,0,2017-12-16 08:28:00,2017,12,Saturday,5,8.466666666666667
4248,video,3,0,0,3,0,0,0,0,0,2017-12-16 07:15:00,2017,12,Saturday,5,7.25
4249,video,0,0,0,0,0,0,0,0,0,2017-12-15 09:14:00,2017,12,Friday,4,9.233333333333333
4250,video,2,0,0,2,0,0,0,0,0,2017-12-15 08:29:00,2017,12,Friday,4,8.483333333333333
4251,video,5,0,0,5,0,0,0,0,0,2017-12-15 07:09:00,2017,12,Friday,4,7.15
4252,video,1,0,0,1,0,0,0,0,0,2017-12-14 09:26:00,2017,12,Thursday,3,9.433333333333334
4253,video,2,0,0,2,0,0,0,0,0,2017-12-14 08:32:00,2017,12,Thursday,3,8.533333333333333
4254,video,0,0,0,0,0,0,0,0,0,2017-12-14 07:16:00,2017,12,Thursday,3,7.266666666666667
4255,video,5,0,0,5,0,0,0,0,0,2017-12-14 06:23:00,2017,12,Thursday,3,6.383333333333334
4256,video,1,0,0,1,0,0,0,0,0,2017-12-12 08:46:00,2017,12,Tuesday,1,8.766666666666667
4257,video,11,0,0,11,0,0,0,0,0,2017-12-12 07:18:00,2017,12,Tuesday,1,7.3
4258,video,3,0,0,3,0,0,0,0,0,2017-12-12 05:39:00,2017,12,Tuesday,1,5.65
4259,video,10,0,0,10,0,0,0,0,0,2017-12-11 07:24:00,2017,12,Monday,0,7.4
4260,video,91,91,277,78,13,0,0,0,0,2017-12-11 07:17:00,2017,12,Monday,0,7.283333333333333
4261,video,3,0,0,3,0,0,0,0,0,2017-12-11 03:49:00,2017,12,Monday,0,3.8166666666666664
4262,video,1,0,0,1,0,0,0,0,0,2017-12-10 08:44:00,2017,12,Sunday,6,8.733333333333333
4263,video,1,0,0,1,0,0,0,0,0,2017-12-10 07:54:00,2017,12,Sunday,6,7.9
4264,video,2,0,0,2,0,0,0,0,0,2017-12-10 04:48:00,2017,12,Sunday,6,4.8
4265,video,1,0,0,1,0,0,0,0,0,2017-12-10 03:21:00,2017,12,Sunday,6,3.35
4266,video,0,0,0,0,0,0,0,0,0,2017-12-10 02:53:00,2017,12,Sunday,6,2.8833333333333333
4267,video,7,0,0,7,0,0,0,0,0,2017-12-10 01:55:00,2017,12,Sunday,6,1.9166666666666665
4268,video,1,0,0,1,0,0,0,0,0,2017-12-09 09:26:00,2017,12,Saturday,5,9.433333333333334
4269,video,1,0,0,1,0,0,0,0,0,2017-12-09 08:28:00,2017,12,Saturday,5,8.466666666666667
4270,video,3,0,0,3,0,0,0,0,0,2017-12-09 07:15:00,2017,12,Saturday,5,7.25
4271,video,5,0,0,5,0,0,0,0,0,2017-12-09 05:59:00,2017,12,Saturday,5,5.983333333333333
4272,video,5,0,0,5,0,0,0,0,0,2017-12-09 05:09:00,2017,12,Saturday,5,5.15
4273,video,1,0,0,1,0,0,0,0,0,2017-12-08 08:40:00,2017,12,Friday,4,8.666666666666666
4274,video,5,0,0,5,0,0,0,0,0,2017-12-08 07:22:00,2017,12,Friday,4,7.366666666666666
4275,video,4,1,0,4,0,0,0,0,0,2017-12-08 06:31:00,2017,12,Friday,4,6.516666666666667
4276,video,8,0,0,8,0,0,0,0,0,2017-12-08 05:06:00,2017,12,Friday,4,5.1
4277,video,3,0,0,3,0,0,0,0,0,2017-12-06 08:23:00,2017,12,Wednesday,2,8.383333333333333
4278,video,5,0,0,5,0,0,0,0,0,2017-12-06 07:32:00,2017,12,Wednesday,2,7.533333333333333
4279,video,47,39,8,43,4,0,0,0,0,2017-12-06 05:27:00,2017,12,Wednesday,2,5.45
4280,video,28,39,16,27,1,0,0,0,0,2017-12-06 05:01:00,2017,12,Wednesday,2,5.016666666666667
4281,video,3,0,0,3,0,0,0,0,0,2017-12-05 04:12:00,2017,12,Tuesday,1,4.2
4282,video,3,0,0,3,0,0,0,0,0,2017-12-05 03:24:00,2017,12,Tuesday,1,3.4
4283,video,1,0,0,1,0,0,0,0,0,2017-12-05 02:54:00,2017,12,Tuesday,1,2.9
4284,video,105,136,67,89,15,0,1,0,0,2017-12-05 02:51:00,2017,12,Tuesday,1,2.85
4285,video,8,0,0,8,0,0,0,0,0,2017-12-05 01:32:00,2017,12,Tuesday,1,1.5333333333333332
4286,video,182,235,73,161,20,0,1,0,0,2017-12-05 01:24:00,2017,12,Tuesday,1,1.4
4287,video,1,0,0,1,0,0,0,0,0,2017-12-04 08:57:00,2017,12,Monday,0,8.95
4288,video,4,0,0,4,0,0,0,0,0,2017-12-04 07:46:00,2017,12,Monday,0,7.766666666666667
4289,video,2,0,0,2,0,0,0,0,0,2017-12-03 09:25:00,2017,12,Sunday,6,9.416666666666666
4290,video,3,0,0,3,0,0,0,0,0,2017-12-03 09:03:00,2017,12,Sunday,6,9.05
4291,video,1,0,0,1,0,0,0,0,0,2017-12-03 08:40:00,2017,12,Sunday,6,8.666666666666666
4292,video,0,0,0,0,0,0,0,0,0,2017-12-03 08:26:00,2017,12,Sunday,6,8.433333333333334
4293,video,0,0,0,0,0,0,0,0,0,2017-12-03 08:07:00,2017,12,Sunday,6,8.116666666666667
4294,video,3,0,0,3,0,0,0,0,0,2017-12-03 07:31:00,2017,12,Sunday,6,7.516666666666667
4295,video,116,200,239,94,18,2,2,0,0,2017-12-03 07:17:00,2017,12,Sunday,6,7.283333333333333
4296,video,7,0,0,7,0,0,0,0,0,2017-12-03 05:14:00,2017,12,Sunday,6,5.233333333333333
4297,video,10,0,0,10,0,0,0,0,0,2017-12-03 04:34:00,2017,12,Sunday,6,4.566666666666666
4298,video,42,89,295,35,7,0,0,0,0,2017-12-03 04:33:00,2017,12,Sunday,6,4.55
4299,video,2,0,0,2,0,0,0,0,0,2017-12-03 03:35:00,2017,12,Sunday,6,3.5833333333333335
4300,video,0,0,0,0,0,0,0,0,0,2017-12-03 02:46:00,2017,12,Sunday,6,2.7666666666666666
4301,video,133,157,278,117,16,0,0,0,0,2017-12-03 02:32:00,2017,12,Sunday,6,2.533333333333333
4302,video,4,0,0,4,0,0,0,0,0,2017-12-02 08:04:00,2017,12,Saturday,5,8.066666666666666
4303,video,16,1,0,15,1,0,0,0,0,2017-12-02 07:02:00,2017,12,Saturday,5,7.033333333333333
4304,video,128,164,79,109,18,1,0,0,0,2017-12-02 07:00:00,2017,12,Saturday,5,7.0
4305,video,2,0,0,2,0,0,0,0,0,2017-12-02 06:18:00,2017,12,Saturday,5,6.3
4306,video,3,0,0,3,0,0,0,0,0,2017-12-02 05:54:00,2017,12,Saturday,5,5.9
4307,video,3,0,0,3,0,0,0,0,0,2017-12-02 04:53:00,2017,12,Saturday,5,4.883333333333333
4308,video,54,90,281,47,7,0,0,0,0,2017-12-02 04:45:00,2017,12,Saturday,5,4.75
4309,video,1,0,0,1,0,0,0,0,0,2017-12-02 04:07:00,2017,12,Saturday,5,4.116666666666666
4310,video,2,0,0,2,0,0,0,0,0,2017-12-02 03:42:00,2017,12,Saturday,5,3.7
4311,video,5,0,0,5,0,0,0,0,0,2017-12-02 03:13:00,2017,12,Saturday,5,3.216666666666667
4312,video,71,123,277,58,10,0,2,0,1,2017-12-02 03:03:00,2017,12,Saturday,5,3.05
4313,video,3,0,0,3,0,0,0,0,0,2017-12-01 23:58:00,2017,12,Friday,4,23.966666666666665
4314,video,6,0,0,5,1,0,0,0,0,2017-12-01 22:44:00,2017,12,Friday,4,22.733333333333334
4315,video,88,247,319,72,13,1,1,1,0,2017-12-01 22:39:00,2017,12,Friday,4,22.65
4316,video,3,0,0,3,0,0,0,0,0,2017-12-01 08:45:00,2017,12,Friday,4,8.75
4317,video,0,0,0,0,0,0,0,0,0,2017-12-01 08:12:00,2017,12,Friday,4,8.2
4318,video,0,0,0,0,0,0,0,0,0,2017-12-01 08:11:00,2017,12,Friday,4,8.183333333333334
4319,video,0,0,0,0,0,0,0,0,0,2017-12-01 08:10:00,2017,12,Friday,4,8.166666666666666
4320,video,3,0,0,3,0,0,0,0,0,2017-12-01 08:00:00,2017,12,Friday,4,8.0
4321,video,1,0,0,1,0,0,0,0,0,2017-12-01 08:00:00,2017,12,Friday,4,8.0
4322,video,95,129,56,82,12,0,0,1,0,2017-12-01 07:55:00,2017,12,Friday,4,7.916666666666667
4323,video,1,1,0,1,0,0,0,0,0,2017-12-01 07:32:00,2017,12,Friday,4,7.533333333333333
4324,video,2,0,0,2,0,0,0,0,0,2017-12-01 07:18:00,2017,12,Friday,4,7.3
4325,video,1,1,0,1,0,0,0,0,0,2017-12-01 07:12:00,2017,12,Friday,4,7.2
4326,video,83,96,330,73,9,1,0,0,0,2017-12-01 07:01:00,2017,12,Friday,4,7.016666666666667
4327,video,5,1,0,5,0,0,0,0,0,2017-12-01 05:29:00,2017,12,Friday,4,5.483333333333333
4328,video,103,116,356,87,13,2,1,0,0,2017-12-01 05:25:00,2017,12,Friday,4,5.416666666666667
4329,video,2,1,0,2,0,0,0,0,0,2017-11-30 08:35:00,2017,11,Thursday,3,8.583333333333334
4330,video,237,338,310,186,43,1,5,0,2,2017-11-30 06:56:00,2017,11,Thursday,3,6.933333333333334
4331,video,2,1,0,2,0,0,0,0,0,2017-11-30 05:59:00,2017,11,Thursday,3,5.983333333333333
4332,video,0,1,0,0,0,0,0,0,0,2017-11-30 05:17:00,2017,11,Thursday,3,5.283333333333333
4333,video,3,2,0,3,0,0,0,0,0,2017-11-30 04:42:00,2017,11,Thursday,3,4.7
4334,video,1,1,0,1,0,0,0,0,0,2017-11-29 09:53:00,2017,11,Wednesday,2,9.883333333333333
4335,video,1,1,0,1,0,0,0,0,0,2017-11-29 09:08:00,2017,11,Wednesday,2,9.133333333333333
4336,video,1,0,0,1,0,0,0,0,0,2017-11-29 08:35:00,2017,11,Wednesday,2,8.583333333333334
4337,video,2,1,0,2,0,0,0,0,0,2017-11-29 07:48:00,2017,11,Wednesday,2,7.8
4338,video,136,265,128,103,28,2,2,1,0,2017-11-29 07:27:00,2017,11,Wednesday,2,7.45
4339,video,5,0,0,5,0,0,0,0,0,2017-11-29 04:25:00,2017,11,Wednesday,2,4.416666666666667
4340,video,16,5,4,15,1,0,0,0,0,2017-11-28 08:59:00,2017,11,Tuesday,1,8.983333333333333
4341,video,4,0,0,4,0,0,0,0,0,2017-11-28 08:58:00,2017,11,Tuesday,1,8.966666666666667
4342,video,3,1,0,3,0,0,0,0,0,2017-11-28 06:48:00,2017,11,Tuesday,1,6.8
4343,video,4,0,0,4,0,0,0,0,0,2017-11-28 05:46:00,2017,11,Tuesday,1,5.766666666666667
4344,video,1,0,0,1,0,0,0,0,0,2017-11-27 03:02:00,2017,11,Monday,0,3.033333333333333
4345,video,3,0,0,3,0,0,0,0,0,2017-11-27 01:53:00,2017,11,Monday,0,1.8833333333333333
4346,video,3,0,0,3,0,0,0,0,0,2017-11-27 01:25:00,2017,11,Monday,0,1.4166666666666667
4347,video,1,0,0,1,0,0,0,0,0,2017-11-26 08:50:00,2017,11,Sunday,6,8.833333333333334
4348,video,7,0,0,7,0,0,0,0,0,2017-11-26 07:39:00,2017,11,Sunday,6,7.65
4349,video,2,0,0,2,0,0,0,0,0,2017-11-26 05:53:00,2017,11,Sunday,6,5.883333333333333
4350,video,1,0,0,1,0,0,0,0,0,2017-11-26 05:05:00,2017,11,Sunday,6,5.083333333333333
4351,video,2,0,0,2,0,0,0,0,0,2017-11-26 04:04:00,2017,11,Sunday,6,4.066666666666666
4352,video,1,0,0,1,0,0,0,0,0,2017-11-26 03:11:00,2017,11,Sunday,6,3.183333333333333
4353,video,3,0,0,3,0,0,0,0,0,2017-11-25 08:04:00,2017,11,Saturday,5,8.066666666666666
4354,video,8,0,0,8,0,0,0,0,0,2017-11-25 07:05:00,2017,11,Saturday,5,7.083333333333333
4355,video,3,0,0,3,0,0,0,0,0,2017-11-25 04:59:00,2017,11,Saturday,5,4.983333333333333
4356,video,3,0,0,3,0,0,0,0,0,2017-11-25 04:03:00,2017,11,Saturday,5,4.05
4357,video,0,0,0,0,0,0,0,0,0,2017-11-24 08:32:00,2017,11,Friday,4,8.533333333333333
4358,video,5,0,0,5,0,0,0,0,0,2017-11-24 07:19:00,2017,11,Friday,4,7.316666666666666
4359,video,0,0,0,0,0,0,0,0,0,2017-11-24 06:33:00,2017,11,Friday,4,6.55
4360,video,2,0,0,2,0,0,0,0,0,2017-11-24 05:43:00,2017,11,Friday,4,5.716666666666667
4361,video,3,0,0,3,0,0,0,0,0,2017-11-24 05:08:00,2017,11,Friday,4,5.133333333333334
4362,video,2,0,0,2,0,0,0,0,0,2017-11-24 04:27:00,2017,11,Friday,4,4.45
4363,video,3,0,0,3,0,0,0,0,0,2017-11-24 03:41:00,2017,11,Friday,4,3.6833333333333336
4364,video,2,0,0,2,0,0,0,0,0,2017-11-23 08:23:00,2017,11,Thursday,3,8.383333333333333
4365,video,4,0,0,4,0,0,0,0,0,2017-11-23 07:49:00,2017,11,Thursday,3,7.816666666666666
4366,video,2,0,0,2,0,0,0,0,0,2017-11-23 06:57:00,2017,11,Thursday,3,6.95
4367,video,2,0,0,2,0,0,0,0,0,2017-11-23 06:00:00,2017,11,Thursday,3,6.0
4368,video,8,0,0,8,0,0,0,0,0,2017-11-23 04:57:00,2017,11,Thursday,3,4.95
4369,video,2,0,0,2,0,0,0,0,0,2017-11-21 08:22:00,2017,11,Tuesday,1,8.366666666666667
4370,video,3,0,0,3,0,0,0,0,0,2017-11-21 04:08:00,2017,11,Tuesday,1,4.133333333333334
4371,video,3,0,0,2,1,0,0,0,0,2017-11-21 03:46:00,2017,11,Tuesday,1,3.7666666666666666
4372,video,1,0,0,1,0,0,0,0,0,2017-11-21 02:51:00,2017,11,Tuesday,1,2.85
4373,video,4,0,0,3,1,0,0,0,0,2017-11-21 01:41:00,2017,11,Tuesday,1,1.6833333333333333
4374,video,3,0,0,3,0,0,0,0,0,2017-11-20 09:11:00,2017,11,Monday,0,9.183333333333334
4375,video,3,0,0,3,0,0,0,0,0,2017-11-20 08:43:00,2017,11,Monday,0,8.716666666666667
4376,video,3,0,0,3,0,0,0,0,0,2017-11-20 07:59:00,2017,11,Monday,0,7.983333333333333
4377,video,6,0,0,6,0,0,0,0,0,2017-11-20 07:42:00,2017,11,Monday,0,7.7
4378,video,4,0,0,4,0,0,0,0,0,2017-11-20 04:11:00,2017,11,Monday,0,4.183333333333334
4379,video,7,0,0,7,0,0,0,0,0,2017-11-20 02:24:00,2017,11,Monday,0,2.4
4380,video,7,0,0,7,0,0,0,0,0,2017-11-19 07:28:00,2017,11,Sunday,6,7.466666666666667
4381,video,2,0,0,2,0,0,0,0,0,2017-11-19 06:54:00,2017,11,Sunday,6,6.9
4382,video,2,0,0,2,0,0,0,0,0,2017-11-19 03:55:00,2017,11,Sunday,6,3.9166666666666665
4383,video,0,0,0,0,0,0,0,0,0,2017-11-19 03:32:00,2017,11,Sunday,6,3.533333333333333
4384,video,7,0,0,7,0,0,0,0,0,2017-11-19 02:41:00,2017,11,Sunday,6,2.6833333333333336
4385,video,0,0,0,0,0,0,0,0,0,2017-11-19 01:51:00,2017,11,Sunday,6,1.85
4386,video,5,0,0,5,0,0,0,0,0,2017-11-19 00:59:00,2017,11,Sunday,6,0.9833333333333333
4387,video,2,0,0,2,0,0,0,0,0,2017-11-18 09:04:00,2017,11,Saturday,5,9.066666666666666
4388,video,8,0,0,8,0,0,0,0,0,2017-11-18 08:26:00,2017,11,Saturday,5,8.433333333333334
4389,video,0,0,0,0,0,0,0,0,0,2017-11-18 07:57:00,2017,11,Saturday,5,7.95
4390,video,0,0,0,0,0,0,0,0,0,2017-11-18 07:43:00,2017,11,Saturday,5,7.716666666666667
4391,video,4,1,0,4,0,0,0,0,0,2017-11-18 06:32:00,2017,11,Saturday,5,6.533333333333333
4392,video,14,1,0,14,0,0,0,0,0,2017-11-18 05:37:00,2017,11,Saturday,5,5.616666666666667
4393,video,10,0,0,10,0,0,0,0,0,2017-11-17 09:10:00,2017,11,Friday,4,9.166666666666666
4394,video,9,0,0,9,0,0,0,0,0,2017-11-17 08:02:00,2017,11,Friday,4,8.033333333333333
4395,video,1,0,0,1,0,0,0,0,0,2017-11-17 07:00:00,2017,11,Friday,4,7.0
4396,video,2,0,0,2,0,0,0,0,0,2017-11-17 06:19:00,2017,11,Friday,4,6.316666666666666
4397,video,6,0,0,6,0,0,0,0,0,2017-11-17 05:41:00,2017,11,Friday,4,5.683333333333334
4398,video,0,0,0,0,0,0,0,0,0,2017-11-16 08:24:00,2017,11,Thursday,3,8.4
4399,video,8,0,0,8,0,0,0,0,0,2017-11-16 07:22:00,2017,11,Thursday,3,7.366666666666666
4400,video,6,0,0,6,0,0,0,0,0,2017-11-16 06:00:00,2017,11,Thursday,3,6.0
4401,video,4,0,0,4,0,0,0,0,0,2017-11-16 05:51:00,2017,11,Thursday,3,5.85
4402,video,1,0,0,1,0,0,0,0,0,2017-11-15 09:55:00,2017,11,Wednesday,2,9.916666666666666
4403,video,0,0,0,0,0,0,0,0,0,2017-11-15 09:55:00,2017,11,Wednesday,2,9.916666666666666
4404,video,0,0,0,0,0,0,0,0,0,2017-11-15 09:27:00,2017,11,Wednesday,2,9.45
4405,video,0,0,0,0,0,0,0,0,0,2017-11-15 09:04:00,2017,11,Wednesday,2,9.066666666666666
4406,video,2,0,0,2,0,0,0,0,0,2017-11-15 08:26:00,2017,11,Wednesday,2,8.433333333333334
4407,video,0,0,0,0,0,0,0,0,0,2017-11-15 07:56:00,2017,11,Wednesday,2,7.933333333333334
4408,video,12,0,0,12,0,0,0,0,0,2017-11-15 06:46:00,2017,11,Wednesday,2,6.766666666666667
4409,video,4,0,0,4,0,0,0,0,0,2017-11-14 05:44:00,2017,11,Tuesday,1,5.733333333333333
4410,video,3,0,0,3,0,0,0,0,0,2017-11-14 04:59:00,2017,11,Tuesday,1,4.983333333333333
4411,video,1,0,0,1,0,0,0,0,0,2017-11-14 04:26:00,2017,11,Tuesday,1,4.433333333333334
4412,video,1,0,0,1,0,0,0,0,0,2017-11-14 03:48:00,2017,11,Tuesday,1,3.8
4413,video,5,0,0,5,0,0,0,0,0,2017-11-14 03:17:00,2017,11,Tuesday,1,3.283333333333333
4414,video,0,0,0,0,0,0,0,0,0,2017-11-14 02:52:00,2017,11,Tuesday,1,2.8666666666666667
4415,video,5,0,0,5,0,0,0,0,0,2017-11-14 01:56:00,2017,11,Tuesday,1,1.9333333333333333
